restaurant,item,ms_item,matched_2021,new_item_2022,food_category,item_description,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,bestseller,price
chick-fil-a,grilled market salad w/ grilled filet (cold),grilled market salad w/ grilled filet (cold),0,1,Salads,"Grilled Market Salad w/ Grilled Filet (Cold), Salads",510,31.0,6.0,0.0,80.0,1020,41.0,5.0,26.0,28.0,1,8.19
chick-fil-a,grilled market salad w/ grilled filet (warm),grilled market salad w/ grilled filet (warm),0,1,Salads,"Grilled Market Salad w/ Grilled Filet (Warm), Salads",550,31.0,6.0,0.0,80.0,1020,42.0,5.0,26.0,28.0,1,8.19
chick-fil-a,grilled market salad w/ grilled nuggets,grilled market salad w/ nuggets,1,0,Salads,"Grilled Market Salad w/ Nuggets, Salads",690,40.0,8.0,0.0,90.0,1860,51.0,5.0,27.0,34.0,1,8.19
chick-fil-a,grilled market salad w/ nuggets,grilled market salad w/ nuggets,1,0,Salads,"Grilled Market Salad w/ Nuggets, Salads",690,40.0,8.0,0.0,90.0,1860,51.0,5.0,27.0,34.0,1,8.19
chick-fil-a,grilled market salad w/ spicy filet,grilled market salad w/ spicy filet,1,0,Salads,"Grilled Market Salad w/ Spicy Filet, Salads",720,42.0,8.0,0.0,75.0,2040,56.0,6.0,27.0,30.0,1,8.19
chick-fil-a,grilled market salad w/ spicy grilled filet (cold),grilled market salad w/ spicy grilled filet (cold),1,0,Salads,"Grilled Market Salad w/ Spicy Grilled Filet (Cold), Salads",540,31.0,6.0,0.0,75.0,1370,42.0,6.0,27.0,26.0,1,8.19
chick-fil-a,"hand-spun milkshakes (cookies & cream, chocolate, strawberry, or vanilla)",cookies & cream milkshake,1,0,Beverages,"Cookies & Cream Milkshake, Treats",630,25.0,15.0,1.0,85.0,410,90.0,1.0,84.0,13.0,0,2.95
chick-fil-a,frosted lemonade (limited time),frosted lemonade,1,0,Beverages,"Frosted Lemonade, Treats",330,6.0,4.0,0.0,25.0,120,65.0,0.0,63.0,6.0,1,2.75
chick-fil-a,icedream cone,chick-fil-a icedream cone,1,0,Desserts,"Chick-fil-A Icedream Cone, Treats",180,4.0,2.5,0.0,15.0,90,32.0,0.0,25.0,4.0,0,1.45
chick-fil-a,icedream cup,chick-fil-a icedream cup,1,0,Desserts,"Chick-fil-A Icedream Cup, Treats",140,3.5,2.5,0.0,15.0,70,24.0,0.0,24.0,4.0,0,1.7200000000000002
chick-fil-a,icedream topping,chick-fil-a icedream cup,1,0,Desserts,"Chick-fil-A Icedream Cup, Treats",140,3.5,2.5,0.0,15.0,70,24.0,0.0,24.0,4.0,0,0.25
chick-fil-a,chocolate chunk cookie,chocolate chunk cookie,1,0,Desserts,"Chocolate Chunk Cookie, Treats",370,17.0,9.0,0.0,15.0,230,49.0,3.0,26.0,5.0,0,3.92
chick-fil-a,chick-fil-a chicken biscuit,chick-fil-a chicken biscuit,1,0,Sandwiches,"Chick-fil-A Chicken Biscuit, Breakfast",460,23.0,8.0,0.0,45.0,1510,45.0,2.0,6.0,19.0,0,2.19
chick-fil-a,chick-fil-a chicken biscuit – combo,chick-fil-a chicken biscuit,1,0,Sandwiches,"Chick-fil-A Chicken Biscuit, Breakfast",460,23.0,8.0,0.0,45.0,1510,45.0,2.0,6.0,19.0,0,4.49
chick-fil-a,buttered biscuit,buttered biscuit,1,0,Baked Goods,"Buttered Biscuit, Breakfast",290,15.0,6.0,0.0,0.0,760,37.0,2.0,4.0,4.0,0,0.89
chick-fil-a,"bacon, egg & cheese biscuit","bacon, egg & cheese biscuit",1,0,Sandwiches,"Bacon, Egg & Cheese Biscuit, Breakfast",420,23.0,11.0,0.0,180.0,1290,38.0,2.0,4.0,15.0,0,2.59
chick-fil-a,"bacon, egg & cheese biscuit – combo","bacon, egg & cheese biscuit",1,0,Sandwiches,"Bacon, Egg & Cheese Biscuit, Breakfast",420,23.0,11.0,0.0,180.0,1290,38.0,2.0,4.0,15.0,0,4.95
chick-fil-a,spicy chicken biscuit,spicy chicken biscuit,0,1,Sandwiches,"Spicy Chicken Biscuit, Breakfast",430,21.0,8.0,0.0,35.0,1470,43.0,2.0,5.0,17.0,0,2.35
chick-fil-a,spicy chicken biscuit – combo,spicy chicken biscuit,0,1,Sandwiches,"Spicy Chicken Biscuit, Breakfast",430,21.0,8.0,0.0,35.0,1470,43.0,2.0,5.0,17.0,0,4.65
chick-fil-a,breakfast burrito (chicken or sausage),hash brown scramble burrito w/ spicy chicken,0,1,Sandwiches,"Hash Brown Scramble Burrito w/ Spicy Chicken, Breakfast",690,40.0,12.0,0.5,405.0,1790,51.0,3.0,2.0,33.0,0,2.55
chick-fil-a,breakfast burrito (chicken or sausage) – combo,hash brown scramble burrito w/ spicy chicken,0,1,Sandwiches,"Hash Brown Scramble Burrito w/ Spicy Chicken, Breakfast",690,40.0,12.0,0.5,405.0,1790,51.0,3.0,2.0,33.0,0,4.85
chick-fil-a,"sausage, egg & cheese biscuit","sausage, egg & cheese biscuit",1,0,Sandwiches,"Sausage, Egg & Cheese Biscuit, Breakfast",610,42.0,18.0,0.0,205.0,1510,38.0,2.0,4.0,22.0,0,2.59
chick-fil-a,"sausage, egg & cheese biscuit – combo","sausage, egg & cheese biscuit",1,0,Sandwiches,"Sausage, Egg & Cheese Biscuit, Breakfast",610,42.0,18.0,0.0,205.0,1510,38.0,2.0,4.0,22.0,0,4.95
chick-fil-a,"chicken, egg & cheese bagel","chicken, egg & cheese muffin",0,1,Sandwiches,"Chicken, Egg & Cheese Muffin, Breakfast",420,19.0,6.0,0.0,215.0,1350,37.0,1.0,4.0,27.0,0,3.39
chick-fil-a,"chicken, egg & cheese bagel – combo","chicken, egg & cheese muffin",0,1,Sandwiches,"Chicken, Egg & Cheese Muffin, Breakfast",420,19.0,6.0,0.0,215.0,1350,37.0,1.0,4.0,27.0,0,5.65
chick-fil-a,bagel with cream cheese,"mac & cheese tray, small",1,0,Appetizers & Sides,"Mac & Cheese Tray, Small, Trays",4920,312.0,178.0,3.5,750.0,13020,308.0,31.0,36.0,221.0,1,1.79
chick-fil-a,hash browns,hash browns,1,0,Fried Potatoes,"Hash Browns, Breakfast",270,18.0,2.5,0.0,0.0,440,23.0,3.0,0.0,3.0,0,0.99
chick-fil-a,fresh-squeezed lemonade (regular or diet),"chick-fil-a lemonade (1/2 lemonade, 1/2 diet lemonade), gallon",0,1,Beverages,"Chick-fil-A Lemonade (1/2 Lemonade, 1/2 Diet Lemonade), Gallon, Drinks",1390,0.5,0.0,0.0,0.0,40,389.0,1.0,350.0,3.0,1,1.8099999999999998
chick-fil-a,iced tea (sweet or unsweetened),"chick-fil-a iced tea (1/2 sweet tea, 1/2 unsweet tea), gallon",0,1,Beverages,"Chick-fil-A Iced Tea (1/2 Sweet Tea, 1/2 Unsweet Tea), Gallon, Drinks",790,0.0,0.0,0.0,0.0,0,205.0,0.0,205.0,0.0,0,1.5966666666666667
chick-fil-a,dasani water,dasani bottled water,1,0,Beverages,"Dasani Bottled Water, Drinks",0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.59
chick-fil-a,simply orange juice,simply orange,1,0,Beverages,"Simply Orange, Drinks",160,0.0,0.0,0.0,0.0,10,34.0,0.0,30.0,2.0,0,2.15
chick-fil-a,apple juice,honest kids apple juice,1,0,Beverages,"Honest Kids Apple Juice, Drinks",35,0.0,0.0,0.0,0.0,15,9.0,0.0,8.0,0.0,0,1.09
chick-fil-a,freshly-brewed tea,"freshly-brewed iced tea sweetened, small",1,0,Beverages,"Freshly-Brewed Iced Tea Sweetened, Small, Drinks",70,0.0,0.0,0.0,0.0,5,19.0,0.0,19.0,0.0,0,4.5
chick-fil-a,fresh-squeezed lemonade,"chick-fil-a lemonade, small",1,0,Beverages,"Chick-fil-A Lemonade, Small, Drinks",130,0.0,0.0,0.0,0.0,5,33.0,0.0,31.0,0.0,1,9.5
chick-fil-a,iced coffee (original or vanilla),iced coffee,1,0,Beverages,"Iced Coffee, Drinks",150,2.5,1.5,0.0,0.0,75,30.0,0.0,24.0,5.0,0,2.5
chick-fil-a,coffee,coffee,1,0,Beverages,"Coffee, Drinks",0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,4.625
chick-fil-a,1% milk plain or chocolate,1% chocolate milk,1,0,Beverages,"1% Chocolate Milk, Drinks",140,2.0,1.5,0.0,10.0,160,23.0,0.0,21.0,7.0,0,1.19
chilis,crispy asparagus,crispy honey chipotle,1,0,Entrees,"Crispy Honey Chipotle, Crispers & More",1830,92.0,16.0,0.0,110.0,4990,200.0,10.0,66.0,57.0,0,7.49
chilis,regular & spicy loaded boneless wings,boneless wings (5 ct),0,1,Appetizers & Sides,"Boneless Wings (5 ct), Bar Menu Food",350,18.0,3.0,0.0,50.0,780,24.0,1.0,0.0,22.0,0,10.99
chilis,white spinach queso,white spinach queso,1,0,Appetizers & Sides,"White Spinach Queso, For Starters",1460,90.0,30.0,1.0,100.0,3170,127.0,12.0,10.0,39.0,0,7.99
chilis,crispy cheddar bites,td big mouth bites,1,0,Burgers,"TD Big Mouth Bites, For Starters",780,54.0,16.0,1.5,110.0,1610,40.0,3.0,11.0,34.0,0,7.49
chilis,fried pickles,fried pickles,1,0,Appetizers & Sides,"Fried Pickles, For Starters",610,45.0,8.0,0.0,15.0,3610,45.0,4.0,2.0,7.0,0,7.49
chilis,chips & salsa,chips & salsa,1,0,Appetizers & Sides,"Chips & Salsa, For Starters",910,45.0,7.0,0.0,0.0,1920,113.0,8.0,5.0,13.0,0,5.29
chilis,texas cheese fries full,tx cheese fries - full order,1,0,Fried Potatoes,"TX Cheese Fries - Full Order, For Starters",1800,122.0,51.0,0.0,270.0,4140,99.0,8.0,4.0,77.0,0,9.49
chilis,classic nachos,classic nachos,1,0,Appetizers & Sides,"Classic Nachos, For Starters",1110,75.0,39.0,0.0,200.0,2540,55.0,6.0,9.0,54.0,0,9.99
chilis,classic nachos with fajita chicken or beef,classic nachos - beef,1,0,Appetizers & Sides,"Classic Nachos - Beef, For Starters",1370,89.0,43.0,0.5,300.0,3510,55.0,6.0,9.0,89.0,0,11.99
chilis,fresh guacamole,add fresh guacamole,0,1,Toppings & Ingredients,"Add Fresh Guacamole, Chips & Salsa, For Starters",230,21.0,3.0,0.0,0.0,430,14.0,10.0,2.0,3.0,0,7.49
chilis,signature boneless wings,boneless wings (5 ct),0,1,Appetizers & Sides,"Boneless Wings (5 ct), Bar Menu Food",350,18.0,3.0,0.0,50.0,780,24.0,1.0,0.0,22.0,0,10.69
chilis,house salad,house salad side w/o dressing,1,0,Salads,"House Salad Side w/o Dressing, Greens w/ Envy",150,7.0,3.0,0.0,15.0,280,15.0,2.0,4.0,6.0,0,4.99
chilis,quesadilla explosion salad,quesadilla explosion salad,1,0,Salads,"Quesadilla Explosion Salad, Greens w/ Envy",1290,84.0,25.0,0.0,155.0,1570,80.0,9.0,15.0,56.0,0,10.99
chilis,santa fe chicken salad,santa fe chicken salad w/chicken,1,0,Toppings & Ingredients,"Santa Fe Chicken Salad w/Chicken, Greens w/ Envy",560,39.0,7.0,0.0,90.0,670,25.0,8.0,7.0,30.0,0,10.99
chilis,boneless buffalo chicken salad,boneless buffalo chicken salad,1,0,Salads,"Boneless Buffalo Chicken Salad, Greens w/ Envy",1020,64.0,14.0,0.5,145.0,4780,60.0,7.0,7.0,52.0,0,10.99
chilis,caribbean salad with grilled chicken,cajun pasta with grilled chicken,1,0,Entrees,"Cajun Pasta with Grilled Chicken, Crispers & More",1200,57.0,23.0,1.0,180.0,3710,110.0,8.0,6.0,62.0,0,10.99
chilis,caribbean salad with grilled shrimp,side salad with ranch,1,0,Appetizers & Sides,"Side Salad with Ranch, Kids Sides",230,21.0,4.5,0.0,20.0,440,8.0,1.0,3.0,4.0,0,11.99
chilis,grilled chicken salad,grilled chicken,1,0,Toppings & Ingredients,"Grilled Chicken, Fajitas w/o Toppings",1120,34.0,9.0,0.0,210.0,3710,127.0,13.0,16.0,77.0,0,10.99
chilis,soup & house salad,house salad side w/o dressing,1,0,Salads,"House Salad Side w/o Dressing, Greens w/ Envy",150,7.0,3.0,0.0,15.0,280,15.0,2.0,4.0,6.0,0,6.99
chilis,bacon avocado chicken sandwich,bacon avocado chicken sandwich,1,0,Sandwiches,"Bacon Avocado Chicken Sandwich, Sandwiches w/o Fries",1140,60.0,15.0,0.5,260.0,2310,75.0,9.0,15.0,78.0,0,10.49
chilis,buffalo chicken ranch sandwich,buffalo chicken ranch sandwich,1,0,Sandwiches,"Buffalo Chicken Ranch Sandwich, Sandwiches w/o Fries",980,51.0,9.0,0.0,110.0,4300,84.0,6.0,13.0,46.0,0,9.99
chilis,southern smokehouse burger,big bacon bbq burger,0,1,Burgers,"Big Bacon BBQ Burger, Big Mouth Burgers w/o Side Fries",1660,114.0,49.0,5.0,300.0,2650,57.0,3.0,21.0,102.0,0,10.99
chilis,big mouth bites,big mouth bites,1,0,Burgers,"Big Mouth Bites, Big Mouth Burgers w/o Side Fries",1210,72.0,26.0,2.5,185.0,2610,77.0,5.0,19.0,65.0,0,9.59
chilis,ancho salmon,ancho salmon,1,0,Entrees,"Ancho Salmon, Guiltless Grill",620,30.0,5.0,0.0,100.0,1850,42.0,5.0,5.0,47.0,0,14.99
chilis,6 oz sirloin with grilled avocado,6 oz sirloin with grilled avocado,1,0,Entrees,"6 oz Sirloin with Grilled Avocado, Guiltless Grill",340,17.0,4.0,0.0,85.0,1200,13.0,6.0,4.0,38.0,0,10.99
chilis,mango chile chicken,chicken enchilada - cup,1,0,Soup,"Chicken Enchilada - Cup, Soups & Chili",200,13.0,4.5,0.0,35.0,750,12.0,1.0,2.0,10.0,0,11.49
chilis,margarita grilled chicken,margarita grilled chicken,1,0,Entrees,"Margarita Grilled Chicken, Guiltless Grill",630,16.0,3.0,0.0,160.0,2280,68.0,7.0,9.0,52.0,0,10.99
chilis,mix and match fajitas,lunch shrimp fajitas w/o toppings,1,0,Entrees,"Lunch Shrimp Fajitas w/o toppings, Lunch Combos w/o Fries or Chips",890,28.0,8.0,0.0,120.0,3450,126.0,13.0,16.0,33.0,0,12.99
chilis,beef enchiladas,classic beef patty,1,0,Toppings & Ingredients,"Classic Beef Patty, Substitutes & Add-Ons",470,37.0,16.0,2.5,110.0,330,0.0,0.0,0.0,36.0,0,11.49
chilis,green chile chicken enchiladas,chipotle chicken fresh mex bowl,1,0,Entrees,"Chipotle Chicken Fresh Mex Bowl, Lunch Combos w/o Fries or Chips, Fresh Mex",920,49.0,12.0,0.0,110.0,1700,80.0,7.0,7.0,42.0,0,11.49
chilis,prime rib fresh mex bowl,fresh mex bowl chipotle shrimp,1,0,Entrees,"Fresh Mex Bowl Chipotle Shrimp, Fresh Mex",880,47.0,12.0,0.0,220.0,2910,80.0,7.0,8.0,34.0,0,10.99
chilis,chipotle chicken fresh mex bowl,chipotle chicken fresh mex bowl,1,0,Entrees,"Chipotle Chicken Fresh Mex Bowl, Lunch Combos w/o Fries or Chips, Fresh Mex",920,49.0,12.0,0.0,110.0,1700,80.0,7.0,7.0,42.0,0,11.49
chilis,ranchero chicken tacos,chicken enchilada - cup,1,0,Soup,"Chicken Enchilada - Cup, Soups & Chili",200,13.0,4.5,0.0,35.0,750,12.0,1.0,2.0,10.0,0,10.99
chilis,spicy shrimp tacos,tacos spicy shrimp,1,0,Entrees,"Tacos Spicy Shrimp, Fresh Mex, Lunch Combos w/o Fries or Chips",970,46.0,11.0,0.0,210.0,3190,111.0,15.0,18.0,39.0,0,10.99
chilis,cajun chicken pasta,cajun pasta with grilled chicken,1,0,Entrees,"Cajun Pasta with Grilled Chicken, Crispers & More",1200,57.0,23.0,1.0,180.0,3710,110.0,8.0,6.0,62.0,0,11.99
chilis,crispy honey-chipotle crispers,crispy crispers,1,0,Entrees,"Crispy Crispers, Kids Entrees",570,43.0,7.0,0.0,60.0,1630,21.0,1.0,2.0,24.0,0,11.29
chilis,original chicken crispers,td original chicken crispers,1,0,Appetizers & Sides,"TD Original Chicken Crispers, For Starters",610,36.0,6.0,0.0,105.0,2540,36.0,0.0,10.0,37.0,0,11.29
chilis,lunch combo – fajitas,lunch shrimp fajitas w/o toppings,1,0,Entrees,"Lunch Shrimp Fajitas w/o toppings, Lunch Combos w/o Fries or Chips",890,28.0,8.0,0.0,120.0,3450,126.0,13.0,16.0,33.0,0,9.0
chilis,lunch combo – big mouth bites,big mouth bites,1,0,Burgers,"Big Mouth Bites, Big Mouth Burgers w/o Side Fries",1210,72.0,26.0,2.5,185.0,2610,77.0,5.0,19.0,65.0,0,7.49
chilis,lunch combo – chipotle chicken fresh mex bowl,chipotle chicken fresh mex bowl,1,0,Entrees,"Chipotle Chicken Fresh Mex Bowl, Lunch Combos w/o Fries or Chips, Fresh Mex",920,49.0,12.0,0.0,110.0,1700,80.0,7.0,7.0,42.0,0,8.0
chilis,molten chocolate cake,molten chocolate cake,1,0,Desserts,"Molten Chocolate Cake, Sweet Stuff",1170,59.0,30.0,1.0,135.0,1030,155.0,5.0,109.0,12.0,0,7.29
chilis,skillet chocolate chip cookie,skillet chocolate chip cookie,1,0,Desserts,"Skillet Chocolate Chip Cookie, Sweet Stuff",1210,50.0,25.0,0.5,95.0,890,177.0,5.0,105.0,15.0,0,7.29
chilis,fountain drinks 32 oz,red wine 6 fl oz,1,0,Beverages,"Red Wine 6 fl oz, Beverages-Wine",150,0.0,0.0,0.0,0.0,5,5.0,0.0,1.0,0.0,0,1.0
chilis,blackberry iced tea,premium long island iced tea,1,0,Beverages,"Premium Long Island Iced Tea, Beverages-Cocktails",290,0.0,0.0,0.0,0.0,0,32.0,0.0,28.0,0.0,0,2.79
chilis,mango iced tea,premium long island iced tea,1,0,Beverages,"Premium Long Island Iced Tea, Beverages-Cocktails",290,0.0,0.0,0.0,0.0,0,32.0,0.0,28.0,0.0,0,2.79
chilis,strawberry lemonade,truly's strawberry lemonade,0,1,Beverages,"Truly's Strawberry Lemonade, Beverages- Beer Bottle",100,0.0,0.0,0.0,0.0,45,3.0,0.0,1.0,0.0,0,5.49
chilis,ibc rootbeer,ibc rootbeer bottle,1,0,Beverages,"IBC Rootbeer Bottle, Miscellaneous Beverages",160,0.0,0.0,0.0,0.0,60,41.0,0.0,41.0,0.0,0,2.49
chilis,dasani,dasani water,1,0,Beverages,"Dasani Water, Miscellaneous Beverages",0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.09
chilis,iced tea,premium long island iced tea,1,0,Beverages,"Premium Long Island Iced Tea, Beverages-Cocktails",290,0.0,0.0,0.0,0.0,0,32.0,0.0,28.0,0.0,0,5.89
chilis,pizza pepperoni,pizza - pepperoni,1,0,Pizza,"Pizza - Pepperoni, Kids Entrees",590,41.0,17.0,1.5,65.0,940,34.0,2.0,3.0,20.0,0,4.99
chilis,mac & cheese,kraft macaroni & cheese,1,0,Entrees,"Kraft Macaroni & Cheese, Kids Entrees",430,12.0,4.0,0.0,15.0,940,64.0,3.0,11.0,15.0,0,4.99
chilis,pepper pals grilled cheese sandwich,"cheese, pepper jack",1,0,Appetizers & Sides,"Cheese, Pepper Jack, Extras",80,6.0,4.0,0.0,20.0,135,1.0,0.0,0.0,5.0,0,4.99
chilis,pepper pals cheese quesadilla,cheese quesadilla,1,0,Entrees,"Cheese Quesadilla, Kids Entrees",460,30.0,13.0,0.0,55.0,750,29.0,1.0,1.0,17.0,0,4.99
chilis,pepper pals crispy chicken crispers,td crispy chicken crispers w/o sauc,1,0,Appetizers & Sides,"TD Crispy Chicken Crispers w/o Sauc, For Starters",590,38.0,7.0,0.0,70.0,1990,28.0,2.0,1.0,34.0,0,4.99
chilis,pepper pals grilled chicken bites,chicken bites,1,0,Sandwiches,"Chicken Bites, Kids Entrees",310,7.0,2.0,0.0,65.0,600,34.0,2.0,8.0,28.0,0,4.99
chilis,pepper pals cheese burger bites,burger bites,1,0,Burgers,"Burger Bites, Kids Entrees",410,20.0,8.0,1.0,55.0,580,35.0,2.0,8.0,23.0,0,4.99
chilis,mix & match party platter fajitas,add white queso & pico de  gallo,1,0,Toppings & Ingredients,"Add White Queso & Pico de  Gallo, All Fajitas Include",150,12.0,6.0,0.0,20.0,440,5.0,1.0,3.0,6.0,0,49.99
chilis,party platter quesadilla explosion salad,quesadilla explosion salad,1,0,Salads,"Quesadilla Explosion Salad, Greens w/ Envy",1290,84.0,25.0,0.0,155.0,1570,80.0,9.0,15.0,56.0,0,35.99
chilis,party platter house salad,house salad side w/o dressing,1,0,Salads,"House Salad Side w/o Dressing, Greens w/ Envy",150,7.0,3.0,0.0,15.0,280,15.0,2.0,4.0,6.0,0,15.99
chilis,party platter big mouth bites,big mouth bites,1,0,Burgers,"Big Mouth Bites, Big Mouth Burgers w/o Side Fries",1210,72.0,26.0,2.5,185.0,2610,77.0,5.0,19.0,65.0,0,39.99
chilis,party platter dessert trio,dip trio - choose 3,0,1,Toppings & Ingredients,"Dip Trio - Choose 3, For Starters",880,45.0,7.0,0.0,0.0,810,107.0,7.0,1.0,12.0,0,32.99
chilis,party platter wings,bone-in wings (8 ct),0,1,Appetizers & Sides,"Bone-In Wings (8 ct), Bar Menu Food",610,36.0,6.0,0.0,310.0,1130,0.0,0.0,0.0,72.0,0,54.99
chilis,party platter boneless wings,boneless wings (5 ct),0,1,Appetizers & Sides,"Boneless Wings (5 ct), Bar Menu Food",350,18.0,3.0,0.0,50.0,780,24.0,1.0,0.0,22.0,0,49.99
culvers,the culver’s deluxe single,"the culver's deluxe, single",1,0,Burgers,"The Culver's Deluxe, Single, ButterBurgers",570,34.0,13.0,1.0,85.0,820,41.0,1.0,8.0,23.0,1,2.99
culvers,the culver’s deluxe double,"the culver's deluxe, double",1,0,Burgers,"The Culver's Deluxe, Double, ButterBurgers",810,53.0,21.0,1.5,155.0,1050,42.0,1.0,8.0,40.0,1,4.59
culvers,the culver’s deluxe triple,"the culver's deluxe, triple",1,0,Burgers,"The Culver's Deluxe, Triple, ButterBurgers",1050,72.0,30.0,2.0,225.0,1270,43.0,1.0,10.0,57.0,1,5.99
culvers,the culver’s bacon deluxe single,"the culver's bacon deluxe, single",1,0,Burgers,"The Culver's Bacon Deluxe, Single, ButterBurgers",610,38.0,14.0,1.0,95.0,980,40.0,1.0,8.0,26.0,1,3.49
culvers,the culver’s bacon deluxe double,"the culver's bacon deluxe, double",1,0,Burgers,"The Culver's Bacon Deluxe, Double, ButterBurgers",850,56.0,22.0,1.5,165.0,1210,41.0,1.0,8.0,43.0,1,5.09
culvers,the culver’s bacon deluxe triple,"the culver's bacon deluxe, triple",1,0,Burgers,"The Culver's Bacon Deluxe, Triple, ButterBurgers",1090,76.0,31.0,2.0,235.0,1430,42.0,1.0,10.0,60.0,1,6.49
culvers,butterburger the original single,"butterburger the original, single",1,0,Burgers,"ButterBurger The Original, Single, ButterBurgers, Kid's Meals",390,17.0,7.0,0.5,55.0,480,38.0,1.0,6.0,20.0,0,2.79
culvers,butterburger the original double,"butterburger the original, double",1,0,Burgers,"ButterBurger The Original, Double, ButterBurgers",560,30.0,12.0,1.0,105.0,580,38.0,1.0,6.0,34.0,0,4.29
culvers,butterburger the original triple,"butterburger the original, triple",1,0,Burgers,"ButterBurger The Original, Triple, ButterBurgers",730,43.0,17.0,1.5,155.0,680,38.0,1.0,6.0,48.0,0,5.59
culvers,butterburger cheese single,"butterburger cheese, single",1,0,Burgers,"ButterBurger Cheese, Single, ButterBurgers, Kid's Meals",460,23.0,11.0,1.0,75.0,610,39.0,1.0,7.0,23.0,1,2.99
culvers,butterburger cheese double,"butterburger cheese, double",1,0,Burgers,"ButterBurger Cheese, Double, ButterBurgers",700,42.0,19.0,1.5,145.0,830,40.0,1.0,8.0,40.0,1,4.59
culvers,butterburger cheese triple,"butterburger cheese, triple",1,0,Burgers,"ButterBurger Cheese, Triple, ButterBurgers",940,61.0,28.0,2.0,215.0,1060,41.0,1.0,9.0,57.0,1,5.99
culvers,cheddar butterburger double,"butterburger cheese, double",1,0,Burgers,"ButterBurger Cheese, Double, ButterBurgers",700,42.0,19.0,1.5,145.0,830,40.0,1.0,8.0,40.0,1,4.79
culvers,cheddar butterburger triple,"butterburger cheese, triple",1,0,Burgers,"ButterBurger Cheese, Triple, ButterBurgers",940,61.0,28.0,2.0,215.0,1060,41.0,1.0,9.0,57.0,1,6.29
culvers,cheddar butterburger with bacon double,"butterburger cheese, double",1,0,Burgers,"ButterBurger Cheese, Double, ButterBurgers",700,42.0,19.0,1.5,145.0,830,40.0,1.0,8.0,40.0,1,5.29
culvers,cheddar butterburger with bacon triple,"butterburger cheese, triple",1,0,Burgers,"ButterBurger Cheese, Triple, ButterBurgers",940,61.0,28.0,2.0,215.0,1060,41.0,1.0,9.0,57.0,1,6.79
culvers,mushroom and swiss single,"mushroom & swiss butterburger, single",1,0,Burgers,"Mushroom & Swiss Butterburger, Single, ButterBurgers",500,26.0,11.0,1.0,75.0,580,40.0,2.0,6.0,23.0,0,3.39
culvers,mushroom and swiss double,"mushroom & swiss butterburger, double",1,0,Burgers,"Mushroom & Swiss Butterburger, Double, ButterBurgers",780,47.0,20.0,1.5,145.0,790,42.0,2.0,6.0,47.0,0,5.09
culvers,mushroom and swiss triple,"mushroom & swiss butterburger, triple",1,0,Burgers,"Mushroom & Swiss Butterburger, Triple, ButterBurgers",1060,68.0,29.0,2.0,215.0,990,44.0,2.0,6.0,68.0,0,6.59
culvers,sourdough melt single,"sourdough melt, single",1,0,Burgers,"Sourdough Melt, Single, ButterBurgers",490,25.0,12.0,1.0,80.0,600,42.0,2.0,4.0,26.0,0,3.39
culvers,sourdough melt double,"sourdough melt, double",1,0,Burgers,"Sourdough Melt, Double, ButterBurgers",740,45.0,21.0,1.5,150.0,840,42.0,2.0,4.0,45.0,0,5.09
culvers,sourdough melt triple,"sourdough melt, triple",1,0,Burgers,"Sourdough Melt, Triple, ButterBurgers",1010,65.0,31.0,2.5,220.0,1080,47.0,3.0,6.0,64.0,0,6.59
culvers,wisconsin swiss melt single,"wisconsin swiss melt, single",1,0,Burgers,"Wisconsin Swiss Melt, Single, ButterBurgers",470,24.0,11.0,1.0,80.0,540,39.0,4.0,4.0,27.0,0,3.39
culvers,wisconsin swiss melt double,"wisconsin swiss melt, double",1,0,Burgers,"Wisconsin Swiss Melt, Double, ButterBurgers",720,43.0,19.0,1.5,150.0,680,40.0,4.0,4.0,47.0,0,5.09
culvers,wisconsin swiss melt triple,"wisconsin swiss melt, triple",1,0,Burgers,"Wisconsin Swiss Melt, Triple, ButterBurgers",990,62.0,28.0,2.0,220.0,820,46.0,5.0,6.0,67.0,0,6.59
culvers,chicken tenders 2 pc,"2 chicken tenders, original",1,0,Entrees,"2 Chicken Tenders, Original, Chicken, Kid's Meals",270,12.0,1.5,0.0,50.0,920,21.0,1.0,1.0,20.0,1,4.99
culvers,chicken tenders 4 pc,"4 chicken tenders, original",1,0,Entrees,"4 Chicken Tenders, Original, Chicken",540,24.0,3.0,0.0,100.0,1840,42.0,2.0,2.0,40.0,1,7.99
culvers,chicken sandwich crispy,crispy chicken sandwich,1,0,Sandwiches,"Crispy Chicken Sandwich, Chicken",460,14.0,3.0,0.0,55.0,1110,56.0,1.0,6.0,25.0,0,4.29
culvers,chicken sandwich grilled,grilled chicken sandwich,1,0,Sandwiches,"Grilled Chicken Sandwich, Chicken",390,8.0,2.0,0.0,95.0,1070,40.0,1.0,6.0,41.0,1,7.29
culvers,butter burger,harvest veggie burger,1,0,Burgers,"Harvest Veggie Burger, Homestyle Favorites",590,25.0,10.0,0.0,60.0,1080,72.0,6.0,10.0,19.0,0,4.99
